user_id,RFM Score,Segment
28825,552,Potential Loyalist
28827,312,About To Sleep
28828,512,New Customers
28829,434,Need Attention
28830,333,Potential Loyalist
28831,332,Hibernating customers
28832,311,New Customers
28833,333,Potential Loyalist
28834,414,Promising
28836,345,Loyal
28837,444,Loyal
28839,415,Promising
28840,333,Potential Loyalist
28842,135,At Risk
28843,111,Lost customers
28844,313,Promising
28845,232,Hibernating customers
28846,544,Champions
28848,213,About To Sleep
28850,132,Hibernating customers
28851,535,Need Attention
28852,533,Potential Loyalist
28854,334,Need Attention
28855,211,Hibernating customers
28856,111,Lost customers
28858,311,New Customers
28860,342,Potential Loyalist
28861,514,Promising
28862,512,New Customers
28863,432,Potential Loyalist
28864,532,Potential Loyalist
28865,533,Potential Loyalist
28866,214,Cannot Lose Them
28867,434,Need Attention
28868,212,Hibernating customers
28869,334,Need Attention
28870,515,Promising
28871,115,Cannot Lose Them
28872,333,Potential Loyalist
28874,555,Champions
28876,115,Cannot Lose Them
28877,135,At Risk
28878,534,Need Attention
28879,534,Need Attention
28881,111,Lost customers
28883,351,Potential Loyalist
28884,311,New Customers
28885,235,At Risk
28886,533,Potential Loyalist
28887,334,Need Attention
28890,444,Loyal
28894,335,Loyal
28896,214,Cannot Lose Them
28897,235,At Risk
28898,215,Cannot Lose Them
28900,215,Cannot Lose Them
28901,533,Potential Loyalist
28903,435,Loyal
28904,212,Hibernating customers
28906,134,At Risk
28907,134,At Risk
28908,133,At Risk
28909,531,Potential Loyalist
28910,212,Hibernating customers
28911,553,Potential Loyalist
28912,212,Hibernating customers
28913,232,Hibernating customers
28914,412,New Customers
28915,513,Promising
28916,135,At Risk
28917,555,Champions
28918,114,Cannot Lose Them
28919,114,Cannot Lose Them
28920,534,Need Attention
28922,432,Potential Loyalist
28924,132,Hibernating customers
28925,232,Hibernating customers
28927,311,New Customers
28929,311,New Customers
28930,245,At Risk
28932,331,About To Sleep
28934,544,Champions
28936,114,Cannot Lose Them
28937,234,At Risk
28938,112,Lost customers
28940,434,Need Attention
28941,334,Need Attention
28942,432,Potential Loyalist
28945,341,Potential Loyalist
28947,452,Potential Loyalist
28948,455,Champions
28949,111,Lost customers
28951,544,Champions
28953,535,Need Attention
28956,431,Potential Loyalist
28958,112,Lost customers
28959,312,About To Sleep
28960,535,Need Attention
28961,434,Need Attention
28962,335,Loyal
28963,554,Champions
28964,533,Potential Loyalist
28965,132,Hibernating customers
28966,533,Potential Loyalist
28968,533,Potential Loyalist
28969,332,Hibernating customers
28971,234,At Risk
28973,442,Potential Loyalist
28974,114,Cannot Lose Them
28975,142,At Risk
28976,444,Loyal
28978,352,Potential Loyalist
28979,531,Potential Loyalist
28981,242,At Risk
28983,443,Need Attention
28985,535,Need Attention
28986,335,Loyal
28987,113,Cannot Lose Them
28988,551,Potential Loyalist
28989,511,New Customers
28990,415,Promising
28991,234,At Risk
28992,554,Champions
28993,453,Potential Loyalist
28994,444,Loyal
28995,231,About To Sleep
28995,231,Hibernating customers
28996,112,Lost customers
28997,215,Cannot Lose Them
28998,342,Potential Loyalist
29001,453,Potential Loyalist
29002,431,Potential Loyalist
29003,353,Potential Loyalist
29005,531,Potential Loyalist
29006,554,Champions
29007,234,At Risk
29008,115,Cannot Lose Them
29010,113,Cannot Lose Them
29011,115,Cannot Lose Them
29013,412,New Customers
29014,233,Hibernating customers
29016,213,About To Sleep
29017,111,Lost customers
29018,111,Lost customers
29019,411,New Customers
29021,235,At Risk
29025,314,Promising
29026,135,At Risk
29028,332,Hibernating customers
29029,115,Cannot Lose Them
29030,433,Potential Loyalist
29031,432,Potential Loyalist
29032,132,Hibernating customers
29033,231,About To Sleep
29033,231,Hibernating customers
29034,432,Potential Loyalist
29035,442,Potential Loyalist
29036,112,Lost customers
29037,534,Need Attention
29038,513,Promising
29040,551,Potential Loyalist
29041,512,New Customers
29042,412,New Customers
29043,431,Potential Loyalist
29044,551,Potential Loyalist
29046,533,Potential Loyalist
29048,211,Hibernating customers
29049,132,Hibernating customers
29050,433,Potential Loyalist
29051,135,At Risk
29052,113,Cannot Lose Them
29053,111,Lost customers
29054,335,Loyal
29055,244,At Risk
29056,234,At Risk
29057,111,Lost customers
29059,114,Cannot Lose Them
29060,115,Cannot Lose Them
29061,541,Potential Loyalist
29062,435,Loyal
29064,553,Potential Loyalist
29065,113,Cannot Lose Them
29066,311,New Customers
29067,331,About To Sleep
29068,433,Potential Loyalist
29069,312,About To Sleep
29070,214,Cannot Lose Them
29071,545,Champions
29072,234,At Risk
29073,534,Need Attention
29074,435,Loyal
29075,442,Potential Loyalist
29076,515,Promising
29077,345,Loyal
29078,213,About To Sleep
29079,214,Cannot Lose Them
29082,545,Champions
29084,454,Champions
29085,451,Potential Loyalist
29086,213,About To Sleep
29087,445,Champions
29088,355,Loyal
29092,531,Potential Loyalist
29095,111,Lost customers
29096,334,Need Attention
29097,331,About To Sleep
29098,411,New Customers
29099,132,Hibernating customers
29100,411,New Customers
29101,213,About To Sleep
29102,544,Champions
29103,332,Hibernating customers
29104,534,Need Attention
29105,333,Potential Loyalist
29107,334,Need Attention
29108,331,About To Sleep
29109,114,Cannot Lose Them
29111,531,Potential Loyalist
29112,545,Champions
29113,234,At Risk
29114,333,Potential Loyalist
29115,414,Promising
29118,313,Promising
29119,111,Lost customers
29120,331,About To Sleep
29121,112,Lost customers
29123,433,Potential Loyalist
29124,111,Lost customers
29125,552,Potential Loyalist
29127,443,Need Attention
29128,442,Potential Loyalist
29129,535,Need Attention
29130,534,Need Attention
29131,234,At Risk
29132,112,Lost customers
29133,314,Promising
29134,115,Cannot Lose Them
29135,411,New Customers
29136,313,Promising
29137,233,Hibernating customers
29138,511,New Customers
29139,432,Potential Loyalist
29140,311,New Customers
29141,415,Promising
29143,543,Loyal
29144,113,Cannot Lose Them
29145,232,Hibernating customers
29146,332,Hibernating customers
29148,455,Champions
29149,435,Loyal
29151,552,Potential Loyalist
29152,454,Champions
29153,532,Potential Loyalist
29154,135,At Risk
29155,532,Potential Loyalist
29157,534,Need Attention
29158,111,Lost customers
29160,433,Potential Loyalist
29161,313,Promising
29162,444,Loyal
29163,315,Promising
29164,434,Need Attention
29165,431,Potential Loyalist
29166,513,Promising
29167,115,Cannot Lose Them
29168,431,Potential Loyalist
29169,114,Cannot Lose Them
29170,135,At Risk
29171,213,About To Sleep
29172,254,At Risk
29173,314,Promising
29174,543,Loyal
29175,315,Promising
29176,445,Champions
29177,314,Promising
29178,111,Lost customers
29180,444,Loyal
29181,513,Promising
29182,451,Potential Loyalist
29183,514,Promising
29184,213,About To Sleep
29185,514,Promising
29187,331,About To Sleep
29188,112,Lost customers
29189,145,At Risk
29190,511,New Customers
29193,535,Need Attention
29194,553,Potential Loyalist
29196,252,At Risk
29197,544,Champions
29200,511,New Customers
29201,331,About To Sleep
29202,131,Lost customers
29203,333,Potential Loyalist
29204,532,Potential Loyalist
29205,133,At Risk
29206,345,Loyal
29207,433,Potential Loyalist
29208,135,At Risk
29209,215,Cannot Lose Them
29210,245,At Risk
29212,113,Cannot Lose Them
29214,111,Lost customers
29215,111,Lost customers
29216,112,Lost customers
29217,113,Cannot Lose Them
29219,212,Hibernating customers
29220,312,About To Sleep
29221,213,About To Sleep
29222,115,Cannot Lose Them
29223,352,Potential Loyalist
29224,442,Potential Loyalist
29225,214,Cannot Lose Them
29227,254,At Risk
29228,431,Potential Loyalist
29229,435,Loyal
29231,332,Hibernating customers
29233,513,Promising
29234,111,Lost customers
29235,111,Lost customers
29236,332,Hibernating customers
29238,435,Loyal
29240,444,Loyal
29243,111,Lost customers
29244,534,Need Attention
29245,532,Potential Loyalist
29246,431,Potential Loyalist
29248,414,Promising
29249,234,At Risk
29250,132,Hibernating customers
29251,344,Loyal
29253,112,Lost customers
29254,231,About To Sleep
29254,231,Hibernating customers
29255,453,Potential Loyalist
29256,214,Cannot Lose Them
29258,341,Potential Loyalist
29260,113,Cannot Lose Them
29261,113,Cannot Lose Them
29263,543,Loyal
29264,535,Need Attention
29265,413,Promising
29266,113,Cannot Lose Them
29267,531,Potential Loyalist
29268,342,Potential Loyalist
29269,453,Potential Loyalist
29273,512,New Customers
29274,112,Lost customers
29275,413,Promising
29276,113,Cannot Lose Them
29278,532,Potential Loyalist
29279,315,Promising
29280,411,New Customers
29281,112,Lost customers
29282,212,Hibernating customers
29283,233,Hibernating customers
29284,213,About To Sleep
29286,331,About To Sleep
29287,443,Need Attention
29288,455,Champions
29289,332,Hibernating customers
29292,341,Potential Loyalist
29293,111,Lost customers
29294,132,Hibernating customers
29295,214,Cannot Lose Them
29298,433,Potential Loyalist
29299,433,Potential Loyalist
29300,113,Cannot Lose Them
29301,544,Champions
29302,314,Promising
29303,533,Potential Loyalist
29304,214,Cannot Lose Them
29306,331,About To Sleep
29308,442,Potential Loyalist
29309,114,Cannot Lose Them
29311,343,Need Attention
29312,545,Champions
29313,533,Potential Loyalist
29315,544,Champions
29317,512,New Customers
29320,434,Need Attention
29321,211,Hibernating customers
29323,334,Need Attention
29324,442,Potential Loyalist
29325,234,At Risk
29326,453,Potential Loyalist
29327,111,Lost customers
29328,444,Loyal
29329,345,Loyal
29330,312,About To Sleep
29332,232,Hibernating customers
29333,213,About To Sleep
29334,132,Hibernating customers
29335,135,At Risk
29336,111,Lost customers
29337,513,Promising
29338,211,Hibernating customers
29340,355,Loyal
29341,414,Promising
29342,435,Loyal
29343,212,Hibernating customers
29344,345,Loyal
29345,215,Cannot Lose Them
29346,415,Promising
29347,433,Potential Loyalist
29348,511,New Customers
29349,433,Potential Loyalist
29350,342,Potential Loyalist
29351,534,Need Attention
29353,132,Hibernating customers
29354,552,Potential Loyalist
29355,412,New Customers
29357,512,New Customers
29358,431,Potential Loyalist
29359,544,Champions
29360,335,Loyal
29362,534,Need Attention
29363,114,Cannot Lose Them
29364,214,Cannot Lose Them
29365,445,Champions
29366,435,Loyal
29367,241,About To Sleep
29367,241,Hibernating customers
29368,532,Potential Loyalist
29369,545,Champions
29371,333,Potential Loyalist
29372,431,Potential Loyalist
29374,514,Promising
29376,114,Cannot Lose Them
29377,544,Champions
29378,455,Champions
29379,445,Champions
29380,212,Hibernating customers
29381,433,Potential Loyalist
29382,353,Potential Loyalist
29383,212,Hibernating customers
29385,212,Hibernating customers
29386,244,At Risk
29388,514,Promising
29389,115,Cannot Lose Them
29390,533,Potential Loyalist
29391,342,Potential Loyalist
29392,115,Cannot Lose Them
29393,131,Lost customers
29394,213,About To Sleep
29396,311,New Customers
29397,341,Potential Loyalist
29398,531,Potential Loyalist
29399,313,Promising
29400,242,At Risk
29401,444,Loyal
29402,335,Loyal
29403,531,Potential Loyalist
29404,113,Cannot Lose Them
29405,415,Promising
29406,231,About To Sleep
29406,231,Hibernating customers
29407,134,At Risk
29408,552,Potential Loyalist
29410,215,Cannot Lose Them
29412,313,Promising
29413,114,Cannot Lose Them
29414,112,Lost customers
29415,111,Lost customers
29416,533,Potential Loyalist
29417,242,At Risk
29418,211,Hibernating customers
29420,231,About To Sleep
29420,231,Hibernating customers
29421,343,Need Attention
29422,351,Potential Loyalist
29423,212,Hibernating customers
29424,514,Promising
29425,211,Hibernating customers
29426,331,About To Sleep
29427,112,Lost customers
29428,535,Need Attention
29429,335,Loyal
29431,245,At Risk
29432,531,Potential Loyalist
29433,545,Champions
29434,111,Lost customers
29435,212,Hibernating customers
29436,553,Potential Loyalist
29438,333,Potential Loyalist
29439,341,Potential Loyalist
29440,331,About To Sleep
29441,345,Loyal
29442,234,At Risk
29443,114,Cannot Lose Them
29444,331,About To Sleep
29445,515,Promising
29447,454,Champions
29448,543,Loyal
29449,115,Cannot Lose Them
29450,452,Potential Loyalist
29452,134,At Risk
29453,534,Need Attention
29454,312,About To Sleep
29455,414,Promising
29456,111,Lost customers
29457,414,Promising
29458,213,About To Sleep
29459,311,New Customers
29460,435,Loyal
29461,354,Loyal
29463,551,Potential Loyalist
29465,433,Potential Loyalist
29466,411,New Customers
29468,231,About To Sleep
29468,231,Hibernating customers
29469,314,Promising
29470,212,Hibernating customers
29471,454,Champions
29472,141,Lost customers
29473,533,Potential Loyalist
29474,543,Loyal
29475,343,Need Attention
29476,342,Potential Loyalist
29477,535,Need Attention
29478,512,New Customers
29479,111,Lost customers
29480,332,Hibernating customers
29481,312,About To Sleep
29483,415,Promising
29484,531,Potential Loyalist
29485,543,Loyal
29486,111,Lost customers
29488,113,Cannot Lose Them
29490,345,Loyal
29491,131,Lost customers
29492,513,Promising
29493,112,Lost customers
29494,235,At Risk
29495,311,New Customers
29496,114,Cannot Lose Them
29497,111,Lost customers
29498,331,About To Sleep
29499,134,At Risk
29500,542,Potential Loyalist
29503,311,New Customers
29504,542,Potential Loyalist
29505,414,Promising
29506,413,Promising
29507,111,Lost customers
29510,112,Lost customers
29511,115,Cannot Lose Them
29512,543,Loyal
29513,212,Hibernating customers
29515,431,Potential Loyalist
29516,315,Promising
29517,312,About To Sleep
29518,212,Hibernating customers
29519,515,Promising
29520,315,Promising
29521,344,Loyal
29522,545,Champions
29523,115,Cannot Lose Them
29524,232,Hibernating customers
29525,213,About To Sleep
29526,345,Loyal
29528,434,Need Attention
29530,211,Hibernating customers
29532,133,At Risk
29533,315,Promising
29534,211,Hibernating customers
29535,332,Hibernating customers
